Feature	Gain	Cover	Frequency
ctrx_quarter_normalizado	0.184743204609737	0.0128013108669237	0.0128205128205128
rf_008_005	0.09707768621278	0.00999079949158629	0.00732600732600733
rf_012_010	0.0939035173709459	0.00249769987289657	0.00183150183150183
ctrx_quarter	0.0806822963871428	0.00947700701194331	0.010989010989011
mcaja_ahorro_rank	0.0800961898842654	0.00687991140808099	0.0054945054945055
mtarjeta_visa_consumo_rank	0.0509985984867927	0.00839080087965635	0.00732600732600733
mcuentas_saldo_rank	0.0339712568216164	0.0336589225164008	0.0293040293040293
cpayroll_trx	0.0250433099412991	0.0101437350676608	0.00915750915750916
mpayroll_rank	0.0236194960387742	0.0068446312940973	0.0054945054945055
ccomisiones_mantenimiento_tend6	0.0148259549959526	0.00749309961868972	0.0054945054945055
cproductos	0.014729649415268	0.0375287048550353	0.0402930402930403
rf_016_007	0.0132510825301419	0.00249769987289657	0.00183150183150183
rf_018_006	0.0122165708035929	0.00249769987289657	0.00183150183150183
vm_mpagominimo_rank_lag1	0.0115066445873464	0.0112866207273314	0.00915750915750916
vm_mpagominimo_rank	0.0114336863106925	0.00666339726593989	0.00915750915750916
mcuentas_saldo_rank_tend6	0.0102545248691918	0.0190490720359199	0.0201465201465201
mpasivos_margen_rank_lag1	0.009139644632199	0.00296939582309064	0.00366300366300366
mrentabilidad_annual_rank_delta1	0.00830565718385227	0.0161678351861796	0.0164835164835165
mprestamos_personales_rank	0.00745974149256124	0.00249769987289657	0.00183150183150183
rf_002_015	0.00720039545620439	0.00106220408752757	0.00183150183150183
vm_msaldototal_rank	0.0069094026871586	0.00121311539476692	0.00183150183150183
kmes_tend6	0.00688014307919805	0.0110868377867867	0.00915750915750916
foto_mes	0.00656492313004789	0.0155222999858177	0.0164835164835165
rf_012_011	0.0064434790721214	0.0149861992373794	0.010989010989011
mcuentas_saldo_rank_delta1	0.00589588364285873	0.0219852533254709	0.0201465201465201
mcaja_ahorro_rank_lag1	0.00564446163508578	0.0123165604483235	0.0146520146520147
cprestamos_personales	0.00554250299084162	0.00249769987289657	0.00183150183150183
rf_013_006	0.0054684814423778	0.0267342706359026	0.021978021978022
rf_011_012	0.0054315440237855	0.00382272841611994	0.00366300366300366
vm_status01_tend6	0.00507862916547784	0.0320221978841764	0.0238095238095238
rf_013_005	0.0049345526891409	0.00386304854638701	0.00366300366300366
mpayroll_sobre_edad_rank	0.00463567813140358	0.00541066403825686	0.0054945054945055
mrentabilidad_annual_rank_lag1	0.00456796041562678	0.0163157720575796	0.0164835164835165
mactivos_margen_rank_tend6	0.00444524018727505	0.00698901536713358	0.00915750915750916
mrentabilidad_annual_rank	0.00420466934501482	0.0254472900844579	0.0238095238095238
mactivos_margen_rank_lag1	0.00409744661723825	0.0164317337437063	0.0146520146520147
mactivos_margen_rank	0.00381690248691183	0.0107782813800606	0.010989010989011
rf_005_010	0.00363862068468181	0.00194495054607957	0.00183150183150183
vm_status05	0.00350105961218357	0.00629981379618529	0.0054945054945055
vmr_mpagominimo	0.00344220436212185	0.0107283356449244	0.010989010989011
vm_fechaalta	0.0031801102105799	0.0239808519040376	0.0201465201465201
Master_fechaalta_lag1	0.00314703456950165	0.00949448182249963	0.010989010989011
mcuenta_corriente_rank	0.00314327082517591	0.0140572664000994	0.0146520146520147
cpayroll_trx_lag1	0.00307236675864931	0.00229436413398825	0.00183150183150183
mcomisiones_mantenimiento_rank_tend6	0.00304927313955354	0.00249769987289657	0.00183150183150183
mprestamos_personales_rank_lag1	0.00275007515857996	0.00249769987289657	0.00183150183150183
vmr_msaldototal	0.00258703808130267	0.00584505560563211	0.0054945054945055
ctrx_quarter_tend6	0.00239492159925119	0.0101887234097313	0.010989010989011
vm_mconsumototal_rank_tend6	0.00236909917956599	0.0088631578155925	0.00732600732600733
ctarjeta_visa_transacciones_tend6	0.00233480012146672	0.00725018735847417	0.0054945054945055
cproductos_tend6	0.00224574082617772	0.00499539974579315	0.00366300366300366
kmes_lag1	0.00219430633669247	0.00391906708802855	0.0054945054945055
mtarjeta_visa_consumo_rank_tend6	0.00207982890076358	0.00265100725345098	0.00366300366300366
cliente_edad	0.0019335243431145	0.0127535133354493	0.0128205128205128
mttarjeta_visa_debitos_automaticos_rank_tend6	0.00184916640625496	0.00986347711301753	0.00732600732600733
ccomisiones_otras	0.00183654930261458	0.00823522136061354	0.00915750915750916
thomebanking	0.00176147731891401	0.00940789269028674	0.010989010989011
Visa_mconsumototal_rank_tend6	0.00175023541780355	0.00677630189300946	0.00915750915750916
mcuenta_corriente_rank_tend6	0.00172945667954735	0.00355213737795466	0.0054945054945055
internet_tend6	0.0016832378211724	0.00878619428824869	0.010989010989011
Visa_msaldototal_rank	0.00165779882607906	0.00598468884364717	0.0054945054945055
ccomisiones_mantenimiento_lag1	0.00162100645943646	0.00909041297604245	0.010989010989011
vm_status01	0.00159812054857324	0.0224792988560692	0.0164835164835165
vm_Fvencimiento_lag1	0.0015866432184712	0.00366024985839413	0.0054945054945055
mtransferencias_recibidas_rank	0.00156568246172216	0.0137480490076311	0.010989010989011
Master_Fvencimiento_lag1	0.00150853182096887	0.00506418357457867	0.00732600732600733
mcomisiones_mantenimiento_rank	0.00144597803159439	0.0030720964827668	0.0054945054945055
mrentabilidad_rank	0.00141863000443252	0.00795384799253053	0.0128205128205128
Visa_fechaalta_lag1	0.00140820754993304	0.0139118495368411	0.010989010989011
vmr_msaldototal_lag1	0.00140351095709796	0.00635459298956043	0.00732600732600733
rf_011_001	0.00139719341171175	0.00924500101647214	0.00732600732600733
chomebanking_transacciones	0.00137487309327289	0.00769089960200809	0.00915750915750916
ctarjeta_visa_transacciones_delta1	0.00136383261817339	0.00749309961868972	0.0054945054945055
Visa_fechaalta	0.00131638740908283	0.011475703961176	0.010989010989011
mcomisiones_rank_lag1	0.00129664365770551	0.00446392589754944	0.00732600732600733
vmr_mpagominimo_lag1	0.00127821550242294	0.00807964184157072	0.00732600732600733
Visa_mlimitecompra_rank_lag1	0.00126706454252639	0.00733896600595771	0.00915750915750916
Master_mpagominimo_rank_lag1	0.00124707186517114	0.017483899110276	0.0128205128205128
mpasivos_margen_rank_delta1	0.00121224492788895	0.00952059075931192	0.00915750915750916
chomebanking_transacciones_tend6	0.00117993281069804	0.00930775335036115	0.00915750915750916
ctarjeta_visa_transacciones	0.00116931586950367	0.00551733061238553	0.0054945054945055
Visa_status	0.00114435020811313	0.00249769987289657	0.00183150183150183
vm_fechaalta_lag1	0.001113705378591	0.008096786159256	0.00915750915750916
mttarjeta_visa_debitos_automaticos_rank_lag1	0.0010592267495335	0.0052186889917906	0.00732600732600733
vmr_msaldototal_tend6	0.0010555202719883	0.00235616630087303	0.00183150183150183
internet_lag1	0.00100245061281655	0.00999079949158629	0.00732600732600733
Master_mlimitecompra_rank_lag1	0.00097530998193327	0.00405370162136911	0.0054945054945055
ctarjeta_master	0.000897768411464249	0.01169948894648	0.00915750915750916
mpasivos_margen_rank	0.000851385677705466	0.00196354077007566	0.00183150183150183
ctrx_quarter_normalizado_tend6	0.000837180091274079	0.00290685004724602	0.00366300366300366
mcomisiones_mantenimiento_rank_lag1	0.000826207927452441	0.00468312529426775	0.00732600732600733
mtransferencias_recibidas_rank_lag1	0.000826195688237869	0.00357564368340749	0.0054945054945055
mrentabilidad_annual_rank_tend6	0.000815204209820568	0.00638272619520784	0.00732600732600733
Visa_mconsumototal_rank_lag1	0.000801496249676224	0.00320177362304173	0.0054945054945055
vm_fechaalta_tend6	0.000784177309719471	0.00262894685430895	0.00366300366300366
Visa_cconsumos_tend6	0.000715188122738641	0.00115180896718871	0.00183150183150183
Visa_msaldototal_rank_lag1	0.000687296306742361	0.00851589243134558	0.00732600732600733
ccomisiones_mantenimiento	0.000679495546430169	0.00161131799276311	0.00183150183150183
cliente_edad_lag1	0.000671505635826834	0.00410290374754542	0.0054945054945055
ctrx_quarter_delta1	0.000666310102515734	0.00671784596644399	0.0054945054945055
cliente_edad_tend6	0.000642304967250997	0.00418569221174133	0.0054945054945055
vmr_Master_mlimitecompra	0.000640874452630712	0.00272491372173764	0.00366300366300366
Master_mlimitecompra_rank	0.000626262874725936	0.00304466557447035	0.00366300366300366
vm_cconsumos_tend6	0.000622912356550311	0.00249769987289657	0.00183150183150183
mcaja_ahorro_rank_tend6	0.000575844704662409	0.00466507212118711	0.0054945054945055
Visa_mconsumototal_rank	0.00057043335231605	0.00341965104827588	0.0054945054945055
Visa_mfinanciacion_limite_rank	0.000558080015696864	0.00250364874457532	0.00366300366300366
kmes	0.000517190578613673	0.00227296472058831	0.00366300366300366
Master_Fvencimiento	0.00050445671127332	0.00247419356744374	0.00366300366300366
Visa_mpagominimo_rank_lag1	0.000488777600400376	0.00361740971998537	0.00366300366300366
vmr_mconsumototal_lag1	0.000455676286175719	0.00248985066720934	0.00366300366300366
Visa_mlimitecompra_rank_delta1	0.000455572053732316	0.00289763755846574	0.00366300366300366
mcuenta_corriente_rank_delta1	0.000418045360764685	0.00360200048987306	0.00366300366300366
vm_cconsumos_lag1	0.000418018001739487	0.0011618476881466	0.00183150183150183
mtransferencias_recibidas_rank_tend6	0.000403489204466024	0.00389481717361588	0.00366300366300366
vm_status02	0.000401737324178093	0.00191041404105573	0.00183150183150183
Master_mpagominimo_rank	0.000398592270821494	0.0014221521357007	0.00183150183150183
vm_mconsumototal_rank_lag1	0.000392536673831318	0.00156909752848756	0.00183150183150183
numero_de_cliente	0.000385379043093503	0.0012346387429935	0.00183150183150183
Master_status	0.000384831132484553	0.00499539974579315	0.00366300366300366
Visa_msaldototal_rank_delta1	0.000380211320145231	0.0023418311725916	0.00366300366300366
mtarjeta_visa_consumo_rank_delta1	0.000343286339887049	0.00155372960998412	0.00183150183150183
Visa_fultimo_cierre_tend6	0.000336080947008204	0.00195940960918764	0.00366300366300366
mcomisiones_rank_tend6	0.000286782505782364	0.00141066750843201	0.00183150183150183
ctrx_quarter_normalizado_lag1	0.000260489938307044	0.00133886793219823	0.00183150183150183
Master_mfinanciacion_limite_rank_tend6	0.000257705928505678	0.00499539974579315	0.00366300366300366
Visa_cconsumos_delta1	0.00025183482240934	0.00169869204554473	0.00183150183150183
Visa_mfinanciacion_limite_rank_lag1	0.000223463473455151	0.00122364985503137	0.00183150183150183
Master_mfinanciacion_limite_rank_lag1	0.000223261964477711	0.00170579764227212	0.00183150183150183
Visa_fechaalta_tend6	0.000220412829311171	0.00121650294669509	0.00183150183150183
Master_fechaalta	0.000206838597851856	0.00136220899121554	0.00183150183150183
mcomisiones_rank	0.000201656909986307	0.00107232543170321	0.00183150183150183
vm_fultimo_cierre_lag1	0.000191084923347405	0.001162054246191	0.00183150183150183
mrentabilidad_rank_tend6	0.000189579088441349	0.00210333925452623	0.00183150183150183
Visa_cconsumos_lag1	0.000189366176551417	0.00105187618530752	0.00183150183150183
vm_mpagominimo_rank_tend6	0.000182703703018313	0.000981315957340145	0.00183150183150183
ccomisiones_otras_tend6	0.00016454519542077	0.00237037749432781	0.00183150183150183
Visa_cconsumos	0.000163171894482485	0.00129181400968369	0.00183150183150183
vmr_mconsumototal	0.000159542900988761	0.00135006337820476	0.00183150183150183
Visa_msaldototal_rank_tend6	0.000156491261247066	0.00140331404205133	0.00183150183150183
Master_mlimitecompra_rank_delta1	0.000155572550225281	0.00147056934130829	0.00183150183150183
Master_mlimitecompra_rank_tend6	0.00015235193763946	0.00111462851919653	0.00183150183150183
Visa_fultimo_cierre_lag1	0.000142184508813237	0.00178961889669004	0.00183150183150183
vmr_Visa_mlimitecompra	0.000133155313667557	0.000970616250640175	0.00183150183150183
vm_mfinanciacion_limite_rank_delta1	0.000126105725193733	0.00249769987289657	0.00183150183150183
vm_Fvencimiento	0.000117850892675854	0.00249769987289657	0.00183150183150183
chomebanking_transacciones_delta1	0.00011686805188661	0.00249769987289657	0.00183150183150183
cliente_antiguedad	0.000100325246721591	0.000989123851418502	0.00183150183150183
vmr_mpagominimo_tend6	8.4793590507501e-05	0.000999534376856311	0.00183150183150183
