Feature	Gain	Cover	Frequency
rf_012_010	0.155768134659443	0.0157698961915153	0.0120481927710843
mcaja_ahorro_rank	0.104524678846471	0.0425852405143918	0.036144578313253
ctrx_quarter_normalizado	0.1001411392502	0.0322085653541693	0.0301204819277108
rf_008_005	0.0696073569440292	0.0236548442872729	0.0180722891566265
rf_016_007	0.0689072650685009	0.0236548442872729	0.0180722891566265
rf_001_003	0.0609413730799784	0.00788494809575765	0.00602409638554217
rf_005_010	0.0576800047770831	0.0148011665445539	0.0120481927710843
cpayroll_trx	0.0480979094480353	0.0763829241706915	0.0602409638554217
mcuentas_saldo_rank	0.044865839053479	0.0588353282191155	0.0542168674698795
rf_018_006	0.0429183105349257	0.0133526366322221	0.0120481927710843
mpayroll_rank	0.0345042317319918	0.0585658888746591	0.0481927710843374
mtarjeta_visa_consumo_rank	0.0340376111933302	0.0606736713940708	0.072289156626506
mprestamos_personales_rank	0.0305971544055073	0.0867344290533341	0.0662650602409639
ctrx_quarter	0.0140139401723822	0.0140214096033608	0.0120481927710843
vm_mpagominimo_rank_lag1	0.0126977698161183	0.0234717402990751	0.0240963855421687
vm_msaldototal_rank	0.0102524538483404	0.0212086323879655	0.0240963855421687
cproductos_tend6	0.0076251931921988	0.0315397923830306	0.0240963855421687
mcuentas_saldo_rank_tend6	0.00750436464323082	0.0268094756053061	0.036144578313253
ccomisiones_mantenimiento_tend6	0.00730629610798517	0.0286521225064797	0.0240963855421687
vm_mpagominimo_rank	0.00719978712487693	0.00888771630462765	0.0180722891566265
mpasivos_margen_rank	0.00681051752674733	0.0182095872935222	0.0180722891566265
kmes_tend6	0.00668057893607009	0.01153150836214	0.0180722891566265
vm_status05	0.00662810525813496	0.018946176556586	0.0180722891566265
mcaja_ahorro_rank_lag1	0.00593729002054378	0.0148095131650985	0.0120481927710843
mpasivos_margen_rank_lag1	0.00538057644065566	0.0142972393291717	0.0180722891566265
mrentabilidad_annual_rank_delta1	0.00440166858307635	0.0296351979075022	0.0301204819277108
mcomisiones_mantenimiento_rank_tend6	0.00415989117268722	0.0247742043518758	0.0240963855421687
mprestamos_personales_rank_lag1	0.00345189534721522	0.00788494809575765	0.00602409638554217
rf_009_006	0.00311963252331474	0.00721878344353916	0.00602409638554217
ctarjeta_visa_transacciones	0.00307777718020183	0.00273325739647517	0.00602409638554217
vm_status02	0.00279509505739014	0.00625722667360827	0.00602409638554217
vmr_mpagominimo_lag1	0.00273021357441854	0.00241725955929322	0.00602409638554217
rf_014_012	0.00256003069640163	0.00650710362616321	0.00602409638554217
ctarjeta_visa_transacciones_tend6	0.00229161036715448	0.00631539218552868	0.00602409638554217
cproductos	0.00217032013436402	0.0221867519830397	0.0240963855421687
vm_mconsumototal_rank_tend6	0.00191125025616422	0.016109368898979	0.0180722891566265
mactivos_margen_rank_tend6	0.00182430482862769	0.00295222576982577	0.00602409638554217
ctrx_quarter_lag1	0.0017779315804433	0.018774679587583	0.0180722891566265
foto_mes	0.00157738340147987	0.00544525699375073	0.0120481927710843
ctrx_quarter_normalizado_lag1	0.00153379762849654	0.0124530274366459	0.0120481927710843
kmes_lag1	0.0015027573959909	0.0056493579492562	0.0120481927710843
mcuenta_corriente_rank	0.00137535712164115	0.00724460580084911	0.0120481927710843
kmes	0.00135150671213721	0.0038721798529795	0.00602409638554217
mactivos_margen_rank	0.00113660062152375	0.010699976290381	0.0120481927710843
mpayroll_sobre_edad_rank	0.000817923924160494	0.00603395457403935	0.00602409638554217
vmr_msaldototal_tend6	0.000734819720229233	0.00571130552361089	0.00602409638554217
mrentabilidad_annual_rank_lag1	0.000620734146609334	0.00268709015158767	0.00602409638554217
Visa_mconsumototal_rank_tend6	0.000555707497431579	0.00687944115202143	0.00602409638554217
mcuentas_saldo_rank_delta1	0.000427385440497614	0.00745340173041094	0.0120481927710843
mrentabilidad_rank	0.000394439787411826	0.00231305721843132	0.00602409638554217
ccomisiones_otras_lag1	0.000326613337600412	0.00253124309610586	0.00602409638554217
Visa_fechaalta_tend6	0.000183327495385209	0.00230379768626462	0.00602409638554217
mcomisiones_rank_lag1	0.000154589861648862	0.00555337181299292	0.00602409638554217
vm_fechaalta_tend6	0.000143160482928512	0.00232088217519191	0.00602409638554217
ctrx_quarter_normalizado_tend6	0.000133816917385168	0.00416796321852991	0.00602409638554217
vmr_msaldototal	0.000130575125724107	0.00542439044238915	0.00602409638554217
