Feature	Gain	Cover	Frequency
ctrx_quarter	0.104822095529336	0.0107469062855042	0.00836382645060115
rf_005_010	0.0608706347191388	0.00648148392821712	0.00470465237846315
rf_008_005	0.0510452910499924	0.00731416324911317	0.00522739153162572
ctrx_quarter_normalizado_lag1	0.0424953924979738	0.00554057559878706	0.00470465237846315
rf_012_010	0.0420983597172278	0.00495152867805416	0.003659174072138
ctrx_quarter_normalizado	0.0395856739862638	0.00853723537983987	0.00731834814427601
rf_018_006	0.0388678926385924	0.00884280663250603	0.00627286983795086
mcaja_ahorro_rank	0.0385854109818799	0.00726852902646723	0.00888656560376372
cpayroll_trx	0.0350571324569173	0.019171939574592	0.0135912179822269
mcuentas_saldo_rank	0.0348276780487329	0.0279384892658469	0.029273392577104
mprestamos_personales_rank	0.029629529741939	0.0512191393415595	0.0376372190277052
rf_016_007	0.0274720593693078	0.00705885523469606	0.00575013068478829
mtarjeta_visa_consumo_rank	0.025540980280071	0.0117449183013417	0.0120230005227392
mpayroll_rank	0.024588797218426	0.015017257513656	0.010977522216414
mpayroll_sobre_edad_rank	0.0199716120801363	0.0156681121002149	0.010977522216414
mcaja_ahorro_rank_lag1	0.0165574826230646	0.00593044366190967	0.00784108729743858
rf_001_003	0.0157312980183345	0.00125761170868829	0.00104547830632514
cproductos_tend6	0.0138052812097057	0.0323208176933046	0.0245687401986409
vm_mpagominimo_rank_lag1	0.0107671596826925	0.0119420918768891	0.0120230005227392
ccomisiones_mantenimiento_tend6	0.010109465528575	0.0165503237621595	0.0141139571353894
mcuentas_saldo_rank_tend6	0.00904709166948367	0.0117499596179297	0.0141139571353894
Visa_msaldototal_rank	0.00857126228778243	0.00443879492143389	0.00575013068478829
mpasivos_margen_rank	0.00835488924406709	0.00222192748948787	0.003659174072138
rf_013_005	0.00809498838456342	0.00644765650650216	0.00470465237846315
rf_007_002	0.0079409127048743	0.00126467704829302	0.00104547830632514
vm_msaldototal_rank	0.00731954163978063	0.00521570116364644	0.00470465237846315
cprestamos_personales	0.0072852780160502	0.00852623443992481	0.00679560899111344
ctarjeta_visa_transacciones	0.00727166045902837	0.00605585812513211	0.00522739153162572
cproductos	0.00716515277136265	0.0190833885676096	0.0162049137480397
mcuentas_saldo_rank_delta1	0.00697506049325355	0.0235447475974894	0.0235232618923157
foto_mes	0.00697300574984852	0.010323416951159	0.0141139571353894
ctrx_quarter_lag1	0.00688510706094779	0.00217421302096361	0.00209095661265029
mrentabilidad_annual_rank_lag1	0.00678313242296051	0.0142872036560902	0.0172503920543649
mprestamos_personales_rank_lag1	0.00663669735935164	0.0123216898972971	0.00940930475692629
mcomisiones_mantenimiento_rank_tend6	0.00638056883539992	0.0141485955613513	0.0130684788290643
mactivos_margen_rank	0.0062030177978135	0.0081168570438353	0.00836382645060115
vm_msaldototal_rank_lag1	0.00608311632109473	0.00266878679329479	0.00418191322530057
rf_019_007	0.00545669644015281	0.000749656895301993	0.000522739153162572
