Feature	Gain	Cover	Frequency
ctrx_quarter	0.0787493012211357	0.00789524690876533	0.00774270399047052
rf_005_010	0.0643248307634321	0.00528352833981719	0.00476474091721263
rf_008_005	0.0539381318541732	0.00618356893357374	0.00536033353186421
mcaja_ahorro_rank	0.0515616765206218	0.0121706576662079	0.01131625967838
ctrx_quarter_normalizado	0.0384246335212833	0.00579447196208513	0.00536033353186421
mcuentas_saldo_rank	0.0378109008359916	0.030381838279221	0.0303752233472305
mtarjeta_visa_consumo_rank	0.0364407165277591	0.01030598784755	0.0107206670637284
cpayroll_trx	0.0354333055713067	0.0110971589541468	0.00952948183442525
rf_007_002	0.033200417191357	0.00141669020552439	0.00119118522930316
rf_016_007	0.0301796681457825	0.00335625113636861	0.00297796307325789
rf_012_010	0.0300439998990994	0.00141669020552439	0.00119118522930316
mcaja_ahorro_rank_lag1	0.0262934575052458	0.00683948035157375	0.00595592614651578
mpayroll_sobre_edad_rank	0.023730197124008	0.00828363063156646	0.00714711137581894
ctrx_quarter_normalizado_lag1	0.0227865675050851	0.00401624392185814	0.00476474091721263
mprestamos_personales_rank	0.0227131987971601	0.0197175024035985	0.0166765932102442
rf_001_003	0.0220925472622042	0.00071059381737414	0.000595592614651578
mpayroll_rank	0.0214915733894004	0.00687009060774514	0.00595592614651578
rf_018_006	0.0198911057011982	0.00398394960628573	0.00357355568790947
cproductos_tend6	0.0150426552806376	0.0274589253454288	0.0238237045860631
vm_msaldototal_rank	0.0122869199310503	0.00415465379215802	0.00476474091721263
mtarjeta_visa_consumo_rank_lag1	0.0119876954912256	0.00137559915613963	0.00238237045860631
vm_mpagominimo_rank_lag1	0.0103704883539173	0.0142537598954092	0.0136986301369863
cproductos	0.00896552984571204	0.0255278243365168	0.0232281119714116
ccomisiones_mantenimiento_tend6	0.00885996680877555	0.00946683095425601	0.00893388921977368
rf_006_004	0.00825861304384705	0.000705898263514839	0.000595592614651578
mcuentas_saldo_rank_tend6	0.00822952037895707	0.0102403293433739	0.0119118522930316
cprestamos_personales	0.00813241035332974	0.0120435607125901	0.0101250744490768
mcuentas_saldo_rank_delta1	0.00754180172962685	0.0239815606194319	0.0232281119714116
mrentabilidad_annual_rank_lag1	0.00678451511612884	0.0111451249283804	0.0136986301369863
mcomisiones_mantenimiento_rank_tend6	0.00656855477191178	0.0107148774701164	0.0107206670637284
mrentabilidad_annual_rank_delta1	0.00648623049059265	0.0167675850819995	0.0160810005955926
foto_mes	0.00616590573977196	0.0122914740688831	0.0148898153662895
rf_012_011	0.00602316552643924	0.0185017502033105	0.0160810005955926
rf_013_006	0.00531706266154589	0.0209234078095065	0.0184633710541989
mpasivos_margen_rank_lag1	0.00519003177405784	0.00536628500002942	0.00655151876116736
kmes_lag1	0.00491811703544145	0.00695649276124898	0.00952948183442525
mactivos_margen_rank	0.00449886915530453	0.00706189506728897	0.0083382966051221
mprestamos_personales_rank_lag1	0.00447487171286326	0.00410914456340354	0.00357355568790947
mrentabilidad_annual_rank	0.00444702625898107	0.0073981521985128	0.0101250744490768
Visa_msaldototal_rank	0.0043763783366764	0.00667616621460238	0.00714711137581894
mactivos_margen_rank_tend6	0.00435733361467717	0.00851234571068783	0.0083382966051221
Visa_fechaalta	0.00388907639083878	0.0158326745524102	0.0184633710541989
vm_mpagominimo_rank	0.00378938294721425	0.00314425777647614	0.00357355568790947
mpasivos_margen_rank	0.00356012022521113	0.00340380104886786	0.00357355568790947
Visa_mpagominimo_rank_lag1	0.00339802825243615	0.00568631572361288	0.00655151876116736
mactivos_margen_rank_lag1	0.0033118606694605	0.00943043545873055	0.00893388921977368
rf_003_012	0.00300048156947845	0.0141772837861396	0.0119118522930316
Master_fechaalta_lag1	0.00293722207736756	0.00524051548146892	0.00774270399047052
vmr_mpagominimo	0.00289331167299043	0.00541088285546101	0.00655151876116736
kmes_tend6	0.00288297848439142	0.00327250385297932	0.00416914830256105
mttarjeta_visa_debitos_automaticos_rank_tend6	0.00284909827466063	0.00992959066519138	0.00893388921977368
ctarjeta_master	0.00283051425580258	0.00382858026719445	0.00416914830256105
mcuenta_corriente_rank_tend6	0.0027833582024664	0.00618408405762582	0.00774270399047052
vm_status04	0.00276157732435765	0.00386735325834488	0.00416914830256105
kmes	0.00275565591688493	0.00424648456067219	0.00476474091721263
mcomisiones_rank_lag1	0.00271501492595462	0.00866878492281034	0.00952948183442525
cliente_edad_lag1	0.00267564020073545	0.0123237287595284	0.01131625967838
Visa_mconsumototal_rank_tend6	0.00260785565097762	0.00823804215295781	0.0083382966051221
Visa_mpagominimo_rank	0.00257807710168703	0.00134011503393707	0.00178677784395473
thomebanking	0.00255341505052867	0.00821317751121341	0.00893388921977368
vmr_msaldototal	0.00252054715702418	0.0033898332620712	0.00476474091721263
mcuenta_corriente_rank	0.00248114514641047	0.00559030452529149	0.00595592614651578
mtransferencias_recibidas_rank	0.00238933637180351	0.0110362752536842	0.0101250744490768
vm_status01_tend6	0.00229944579244097	0.011110928616308	0.0101250744490768
vmr_msaldototal_tend6	0.00224256529503946	0.00175823726451376	0.00178677784395473
Master_Fvencimiento_lag1	0.00222186039690018	0.00710540323722578	0.00714711137581894
mpasivos_margen_rank_delta1	0.00210567910856067	0.00977222026728242	0.00893388921977368
mrentabilidad_annual_rank_tend6	0.00204402945472764	0.00833789696920622	0.00952948183442525
Master_Fvencimiento	0.00197180502844444	0.00770062907939863	0.00714711137581894
vm_Fvencimiento	0.00195834421638518	0.00520570498302676	0.00595592614651578
Visa_msaldototal_rank_tend6	0.00191798904600505	0.00697773172216531	0.00714711137581894
rf_013_005	0.00191790197051805	0.00070795875972314	0.000595592614651578
cliente_edad	0.00189735083606134	0.00702880825317491	0.00655151876116736
vm_fechaalta	0.00183386960521027	0.00508445270615369	0.00714711137581894
vm_mconsumototal_rank_tend6	0.00179866026296512	0.00444732350359088	0.00416914830256105
ctrx_quarter_tend6	0.00178153360556442	0.00678305445540798	0.00714711137581894
Master_fechaalta	0.00175569478113093	0.00448084619190285	0.00595592614651578
Master_mfinanciacion_limite_rank_tend6	0.00170807055170853	0.00815617705360494	0.00714711137581894
