Feature	Gain	Cover	Frequency
rf_012_010	0.142596897867422	0.0144804577752027	0.0126582278481013
mcaja_ahorro_rank	0.103978725044459	0.0434871774150137	0.0379746835443038
rf_008_005	0.0777993649864443	0.0144837789176369	0.0126582278481013
rf_016_007	0.0760892010129356	0.0204987830088692	0.0189873417721519
mtarjeta_visa_consumo_rank	0.0635052819492892	0.0357287119267345	0.0443037974683544
cpayroll_trx	0.0603857055341036	0.0724768761998492	0.0632911392405063
ctrx_quarter	0.0601320811022762	0.0261737851433952	0.0253164556962025
rf_001_003	0.0571362254657369	0.00724022888760133	0.00632911392405063
rf_005_010	0.0538529233649417	0.0136637334982465	0.0126582278481013
rf_018_006	0.0408899447095368	0.0144884838694188	0.0126582278481013
mpayroll_rank	0.0389080673137856	0.0423204877540484	0.0379746835443038
mcuentas_saldo_rank	0.0295353545618626	0.0547494481714274	0.0632911392405063
mprestamos_personales_rank	0.0284391011721467	0.09427740866201	0.0822784810126582
ctrx_quarter_normalizado	0.020292549907925	0.0266440035597112	0.0253164556962025
vm_mpagominimo_rank	0.0125393364626693	0.00700747215533426	0.0126582278481013
ccomisiones_mantenimiento_tend6	0.0117740816506792	0.0403521573380158	0.0379746835443038
mcaja_ahorro_rank_lag1	0.0113500494263519	0.0145214185318918	0.0126582278481013
mpasivos_margen_rank_lag1	0.0106680192341337	0.0173122852241404	0.0189873417721519
vm_mpagominimo_rank_lag1	0.00846360118688907	0.0252026277432464	0.0253164556962025
mcuentas_saldo_rank_tend6	0.00758860086962852	0.0241787472069538	0.0316455696202532
cproductos_tend6	0.00720294887521508	0.049942371259719	0.0443037974683544
vm_msaldototal_rank	0.00711448958902416	0.0217543132299508	0.0189873417721519
cproductos	0.00679441896714235	0.0173377473161364	0.0189873417721519
mrentabilidad_annual_rank_delta1	0.00635567146000525	0.039623028192763	0.0379746835443038
foto_mes	0.00632066599838863	0.0140370852602302	0.0253164556962025
kmes_lag1	0.0052409032878105	0.0202469297076052	0.0189873417721519
mprestamos_personales_rank_lag1	0.00350382167949588	0.0145017684391558	0.0126582278481013
mcomisiones_mantenimiento_rank_tend6	0.00300434758699205	0.00724188945881846	0.00632911392405063
mpasivos_margen_rank	0.00290515025932972	0.005775466693162	0.00632911392405063
ctarjeta_visa_transacciones_tend6	0.00286742174887019	0.0114356620676686	0.0126582278481013
mcuenta_corriente_rank	0.00270049449081008	0.00536309150757587	0.0126582278481013
vm_status02	0.00251150968856884	0.0113754663610478	0.0126582278481013
Visa_msaldototal_rank	0.00244280129507965	0.00624305587171755	0.00632911392405063
mcuentas_saldo_rank_delta1	0.00226876901708642	0.0192815843067164	0.0189873417721519
kmes_tend6	0.00222805344650075	0.00694132606851877	0.0126582278481013
mactivos_margen_rank_tend6	0.00218179166911057	0.0144905595834402	0.0126582278481013
cprestamos_personales	0.00197541414497146	0.0145042592959815	0.0126582278481013
Visa_status	0.00178492078619752	0.0132151025077531	0.0126582278481013
cpayroll_trx_lag1	0.00151998659992473	0.0144906979643749	0.0126582278481013
rf_010_008	0.00145957135290693	0.00567887680069921	0.00632911392405063
mpayroll_sobre_edad_rank	0.00127073706790771	0.00723538555488472	0.00632911392405063
vmr_msaldototal_tend6	0.00120988122964758	0.00567002042087454	0.00632911392405063
vm_mconsumototal_rank_tend6	0.00109680762652682	0.00629702443627413	0.00632911392405063
ctrx_quarter_tend6	0.00102900657925765	0.00608903789132918	0.00632911392405063
mactivos_margen_rank	0.000997366844801886	0.00659302125572672	0.00632911392405063
mrentabilidad_annual_rank_lag1	0.000956258262585284	0.00347433012903054	0.00632911392405063
vmr_msaldototal	0.00092648534600372	0.0054595430191039	0.00632911392405063
ctarjeta_visa_transacciones	0.000751461068469119	0.00325734882332615	0.00632911392405063
mpayroll_sobre_edad_rank_lag1	0.000727396644564077	0.00723856831638421	0.00632911392405063
mactivos_margen_rank_lag1	0.000726717902719014	0.00723856831638421	0.00632911392405063
rf_012_011	0.000697044135582447	0.00723856831638421	0.00632911392405063
vm_status04	0.000658886549964874	0.00606952617952795	0.00632911392405063
vm_status03	0.00064368597532237	0.0053707024589877	0.00632911392405063
