Feature	Gain	Cover	Frequency
ctrx_quarter	0.114552963688917	0.0105053419697749	0.00917030567685589
mcaja_ahorro_rank	0.0617074396375221	0.0104302234066293	0.00829694323144105
rf_008_005	0.0578921112352387	0.00373282194918889	0.00262008733624454
rf_005_010	0.0467032429596003	0.00428816609627958	0.00349344978165939
rf_016_007	0.0390023659001005	0.00234315971346244	0.00174672489082969
mtarjeta_visa_consumo_rank	0.0367733009523772	0.00843181704897333	0.0074235807860262
rf_012_010	0.035372205543462	0.00180404604047606	0.00131004366812227
mcuentas_saldo_rank	0.0351766427022036	0.0265406917864618	0.0244541484716157
rf_001_003	0.034494889657633	0.00125928834095196	0.000873362445414847
cpayroll_trx	0.033904628872132	0.00738446034538917	0.00524017467248908
rf_007_002	0.03102904774372	0.000630228841733342	0.000436681222707424
mcaja_ahorro_rank_lag1	0.0208161765693068	0.00718345816272561	0.00698689956331878
mprestamos_personales_rank	0.0179610041711896	0.00947720925713276	0.00655021834061135
cproductos_tend6	0.015944755469824	0.0178823029318364	0.0126637554585153
ctrx_quarter_normalizado	0.0149075185182888	0.00550593498234223	0.00567685589519651
vm_msaldototal_rank	0.0139378040658369	0.00384674709258965	0.00393013100436681
mpayroll_sobre_edad_rank	0.012809268300575	0.00244425327166834	0.00174672489082969
rf_018_006	0.0126271858058779	0.00171523837429148	0.00131004366812227
mpayroll_rank	0.0124806777862435	0.00302847238325584	0.00218340611353712
cproductos	0.0123156552574171	0.0214622528362676	0.0174672489082969
mcuentas_saldo_rank_tend6	0.0100514246085235	0.0125093611715016	0.0135371179039301
ccomisiones_mantenimiento_tend6	0.00879631687911066	0.00729063230200806	0.00567685589519651
mcomisiones_mantenimiento_rank_tend6	0.00819668399141403	0.0109685419267057	0.00960698689956332
mcuentas_saldo_rank_delta1	0.00782754633227932	0.0178058279313737	0.0165938864628821
mrentabilidad_annual_rank_delta1	0.0074276330658011	0.012497745702522	0.0122270742358079
rf_013_006	0.00696040152006062	0.0181721751456186	0.0135371179039301
cprestamos_personales	0.00677893559902021	0.00378514612891421	0.00262008733624454
mrentabilidad_annual_rank_lag1	0.00676475045301879	0.0135793875286378	0.014410480349345
vm_mpagominimo_rank_lag1	0.00670423523093858	0.00867312257031089	0.00786026200873363
mtarjeta_visa_consumo_rank_lag1	0.0066472540111494	0.000843626055052926	0.00131004366812227
kmes_lag1	0.00601138780225673	0.00688540055134032	0.00698689956331878
foto_mes	0.00557779780979023	0.00560372319903985	0.00567685589519651
rf_012_011	0.00510225627999694	0.0113654011849681	0.00786026200873363
vm_mpagominimo_rank	0.00484737412970719	0.00493303510629721	0.00567685589519651
mrentabilidad_annual_rank	0.00477422605890302	0.00959476715794592	0.0100436681222707
vm_msaldototal_rank_lag1	0.00468299884811993	0.00183343551567935	0.00262008733624454
mactivos_margen_rank_tend6	0.00406057538058789	0.00840606033118243	0.00917030567685589
Visa_mpagominimo_rank	0.00378690287999852	0.0039198387953764	0.00480349344978166
mactivos_margen_rank_lag1	0.0037846666280694	0.00601339845126353	0.00524017467248908
Master_fechaalta_lag1	0.00375898610965149	0.00716005572119769	0.00873362445414847
kmes_tend6	0.00368493138277692	0.00410344116142092	0.00436681222707424
mactivos_margen_rank	0.00365748208292284	0.00782823362534207	0.0074235807860262
vmr_mpagominimo_lag1	0.00356652779976653	0.00463189043067306	0.00436681222707424
Master_fechaalta	0.00356073859773054	0.00881395818278373	0.0109170305676856
mpasivos_margen_rank_lag1	0.00336758981582193	0.00462538888629122	0.00611353711790393
cliente_edad	0.00314119427155614	0.0125050112173468	0.011353711790393
mcuenta_corriente_rank_tend6	0.00310093577535498	0.0080364389578963	0.0104803493449782
mrentabilidad_annual_rank_tend6	0.00306883228009042	0.010845698597726	0.0109170305676856
Visa_fechaalta	0.00302578784301831	0.00764258880770516	0.0100436681222707
mprestamos_personales_rank_lag1	0.00295677405651517	0.00316118496305977	0.00218340611353712
Visa_mpagominimo_rank_lag1	0.00292014549754633	0.00771527513842014	0.00786026200873363
Master_Fvencimiento_lag1	0.00291355176463627	0.00776312463412247	0.00829694323144105
rf_011_001	0.002899653919026	0.00704217040448041	0.00567685589519651
ctrx_quarter_tend6	0.00270042280263334	0.00661035560064471	0.00655021834061135
ctarjeta_master	0.0026519557602225	0.00560013721532805	0.00524017467248908
vm_mconsumototal_rank_tend6	0.00260070716193823	0.00429009940923725	0.00393013100436681
mcomisiones_mantenimiento_rank_lag1	0.00248963168326104	0.00549171577736324	0.0074235807860262
thomebanking	0.00248840196812803	0.00582447947458541	0.00655021834061135
mttarjeta_visa_debitos_automaticos_rank_tend6	0.00247840222940486	0.00759015548934513	0.00567685589519651
mcuenta_corriente_rank_lag1	0.00241801069013897	0.00753490015771624	0.00829694323144105
Visa_mconsumototal_rank_tend6	0.00239974111612726	0.00808863840775338	0.00873362445414847
vm_fechaalta_lag1	0.00235280471096077	0.00799070986995399	0.00873362445414847
Visa_msaldototal_rank_delta1	0.00234051494574782	0.00547663905454012	0.00655021834061135
vmr_mpagominimo	0.00230638406934623	0.00528117175977957	0.00611353711790393
Visa_fechaalta_lag1	0.00229352527962483	0.00713747961504683	0.00786026200873363
cliente_edad_lag1	0.00227589494001576	0.00912840218060863	0.00829694323144105
mcuenta_corriente_rank	0.0022167675212481	0.00589513894494154	0.00698689956331878
mcomisiones_rank	0.0021689949450505	0.00742627603371554	0.0074235807860262
chomebanking_transacciones	0.00206824931398779	0.00676430344051595	0.00698689956331878
ctarjeta_visa_transacciones	0.00206557837255584	0.00708390813663914	0.00611353711790393
chomebanking_transacciones_delta1	0.00204308912754942	0.00780157261600646	0.00611353711790393
vm_fechaalta	0.00196872990982975	0.00728491031930269	0.0074235807860262
Visa_msaldototal_rank	0.00190058302398832	0.00451657766748816	0.00436681222707424
vm_status04	0.00187754850051398	0.00224755426945895	0.00174672489082969
mpasivos_margen_rank_delta1	0.00184813878780026	0.00551019138909581	0.00567685589519651
mcomisiones_rank_lag1	0.00183683382495923	0.00606656455759945	0.0074235807860262
mpayroll_rank_lag1	0.00180206140497434	0.000489190543224614	0.000436681222707424
cpayroll_trx_lag1	0.0017453222639518	0.00119399225493001	0.000873362445414847
ccomisiones_otras	0.00174012573514495	0.00584824051448451	0.00567685589519651
Master_Fvencimiento	0.00171808233728438	0.0062020835594387	0.00829694323144105
vm_mfinanciacion_limite_rank_delta1	0.00167180929572608	0.00575205819484043	0.00567685589519651
Master_fultimo_cierre_tend6	0.0016519014538242	0.0051980081201327	0.00524017467248908
mtransferencias_recibidas_rank_lag1	0.00164579477562333	0.00516367622390053	0.00480349344978166
ctarjeta_visa_transacciones_tend6	0.0016398761677551	0.00452898828937772	0.00393013100436681
ctrx_quarter_normalizado_lag1	0.0016224978452553	0.00322367462704639	0.00436681222707424
Visa_mlimitecompra_rank_delta1	0.00160000424480397	0.00642522529371428	0.00611353711790393
vmr_msaldototal_tend6	0.00155691887531361	0.00247793033609227	0.00218340611353712
mactivos_margen_rank_delta1	0.00155396058100912	0.00616687855412887	0.00655021834061135
mpasivos_margen_rank	0.00154844713244191	0.00525083121933097	0.00480349344978166
Master_mfinanciacion_limite_rank	0.00154494647467891	0.00476093907059753	0.00524017467248908
Master_mfinanciacion_limite_rank_tend6	0.00150359665317378	0.00586049522403878	0.00611353711790393
mtransferencias_recibidas_rank	0.00150041139321115	0.00714120591986041	0.00655021834061135
Master_mpagominimo_rank	0.00145858806840216	0.00421378032110987	0.00349344978165939
rf_003_012	0.0014270916023167	0.00442678775359122	0.00305676855895197
Visa_mconsumototal_rank	0.00142326383270577	0.00460116010938622	0.00436681222707424
vm_status01_tend6	0.0014167799794979	0.00538895395716967	0.00524017467248908
mcomisiones_mantenimiento_rank	0.00140732965966676	0.00346747474574869	0.00480349344978166
Master_mlimitecompra_rank_lag1	0.00140378126117306	0.00479297905550085	0.00611353711790393
vm_fechaalta_tend6	0.00136132982189938	0.00210729553262671	0.00262008733624454
vm_Fvencimiento	0.00130085824394516	0.00381688988038047	0.00480349344978166
cliente_antiguedad_lag1	0.00129138784718426	0.00521486224357819	0.0074235807860262
chomebanking_transacciones_tend6	0.00127246490905036	0.0066777253207261	0.00655021834061135
Visa_mfinanciacion_limite_rank_lag1	0.00126978050894717	0.00480688643580925	0.00567685589519651
internet_lag1	0.00126401867416684	0.00327878963757351	0.00262008733624454
internet_tend6	0.00125683128922445	0.00454596714269145	0.00480349344978166
Master_mpagominimo_rank_lag1	0.0012519177481642	0.00399767023315614	0.00349344978165939
Visa_mconsumototal_rank_delta1	0.00123042087609596	0.00506471866468818	0.00611353711790393
kmes	0.00119666954706351	0.00239609195129542	0.00218340611353712
internet	0.00117251302266457	0.0043951687319932	0.00305676855895197
mcomisiones_rank_tend6	0.00115642253358422	0.00494748817977915	0.00524017467248908
vm_status01	0.00114944700221054	0.0033066511718909	0.00262008733624454
mpasivos_margen_rank_tend6	0.00114039486165705	0.00490214887267508	0.00524017467248908
mcaja_ahorro_rank_tend6	0.00113401794562745	0.00396290178238514	0.00393013100436681
vm_Fvencimiento_lag1	0.00113228766514215	0.00292808043055877	0.00349344978165939
vmr_msaldototal	0.00113079697081277	0.00318993519768834	0.00393013100436681
mrentabilidad_rank_lag1	0.00111524660683466	0.00449866334016266	0.00524017467248908
Visa_mpagominimo_rank_tend6	0.00110845889867256	0.00388499238843775	0.00393013100436681
mrentabilidad_rank	0.00110578500197851	0.00221146056383794	0.00305676855895197
Master_fultimo_cierre	0.00108037568286858	0.00400976903037511	0.00393013100436681
Visa_mconsumototal_rank_lag1	0.00107884644682608	0.00537958362581838	0.00524017467248908
mcuentas_saldo_rank_lag1	0.00107445835646314	0.00392144469242994	0.00567685589519651
Visa_msaldototal_rank_tend6	0.00107289069691802	0.0033714483384399	0.00305676855895197
Visa_mlimitecompra_rank_tend6	0.00104286367835599	0.00545032105234216	0.00524017467248908
Visa_cconsumos_lag1	0.00103673680705298	0.00421763135579168	0.00480349344978166
Visa_mfinanciacion_limite_rank_delta1	0.00101179198788806	0.00434420098958495	0.00436681222707424
thomebanking_tend6	0.000994718421697423	0.00459185214296906	0.00349344978165939
Visa_cconsumos_delta1	0.000989554970425956	0.00424630363425261	0.00393013100436681
