Feature	Gain	Cover	Frequency
rf_012_010	0.166112669338542	0.00977945886141741	0.00826446280991736
rf_007_002	0.114328774538604	0.00979553568525087	0.00826446280991736
rf_008_005	0.100802334506782	0.0196363787831233	0.0165289256198347
mcaja_ahorro_rank	0.0978919988679869	0.0196064174296155	0.0165289256198347
rf_016_007	0.0806245723979335	0.00978165115557652	0.00826446280991736
mtarjeta_visa_consumo_rank	0.0562795937019767	0.0442174770421129	0.0413223140495868
ctrx_quarter	0.0534608490499429	0.0337381282704005	0.0330578512396694
mcuentas_saldo_rank	0.0361549121150936	0.0573648478054587	0.0578512396694215
mpayroll_rank	0.0326417629100664	0.041687934964863	0.0413223140495868
cpayroll_trx	0.0246017250149889	0.0405442881785288	0.0413223140495868
rf_018_006	0.0223566101448256	0.00978767996451406	0.00826446280991736
vm_mpagominimo_rank_lag1	0.0217027561041124	0.0341398661750569	0.0330578512396694
mcaja_ahorro_rank_lag1	0.0142316573764894	0.0153966645705899	0.0165289256198347
cproductos	0.0137663882616205	0.0553903215328228	0.0578512396694215
ccomisiones_mantenimiento_tend6	0.013338783524412	0.0294068857767243	0.0247933884297521
vm_mpagominimo_rank	0.0111184843406209	0.00977909347905756	0.00826446280991736
cprestamos_personales_lag1	0.0109515368156388	0.0195530716050772	0.0165289256198347
ctrx_quarter_normalizado	0.00905317210418659	0.0155846537947333	0.0165289256198347
mcomisiones_mantenimiento_rank_tend6	0.00878093302265493	0.019580475282066	0.0165289256198347
mrentabilidad_annual_rank_delta1	0.00862570221187075	0.0367066772530116	0.0330578512396694
vm_msaldototal_rank	0.00839627790984692	0.00476568211953922	0.00826446280991736
mcuentas_saldo_rank_tend6	0.00790312266770502	0.0347381797893132	0.0330578512396694
mpasivos_margen_rank_lag1	0.00718569227319955	0.00980339140598767	0.00826446280991736
rf_013_005	0.00559091937212958	0.00808353663816806	0.00826446280991736
kmes_lag1	0.00558458862746718	0.0195894271498824	0.0165289256198347
mactivos_margen_rank_tend6	0.00535585615878677	0.0190802668314298	0.0247933884297521
ctrx_quarter_tend6	0.00525792151418452	0.0176490641278926	0.0165289256198347
mcuentas_saldo_rank_delta1	0.00520239648831875	0.0338356853604808	0.0330578512396694
rf_012_011	0.00430482779569401	0.0196270615329471	0.0165289256198347
kmes_tend6	0.00413085010132214	0.0195755426202081	0.0165289256198347
foto_mes	0.00404293631834784	0.0199694248041277	0.0247933884297521
ctarjeta_visa_transacciones_tend6	0.0039292108124672	0.0247056936436989	0.0247933884297521
mactivos_margen_rank_lag1	0.00357602159491416	0.0195753599290281	0.0165289256198347
vmr_msaldototal	0.00345255845646324	0.0201353083955001	0.0247933884297521
rf_005_010	0.00318730783084037	0.00734290659474968	0.00826446280991736
Master_fechaalta_lag1	0.00265212778269384	0.0163976295454022	0.0247933884297521
mcuenta_corriente_rank_tend6	0.00254320848374599	0.00898804066997971	0.0165289256198347
mtransferencias_recibidas_rank	0.00203296934067638	0.0196250519299679	0.0165289256198347
vm_mconsumototal_rank_tend6	0.00201900487246758	0.0184761070994158	0.0165289256198347
ccomisiones_otras	0.00189163694523427	0.0139987116617992	0.0165289256198347
mrentabilidad_annual_rank	0.00186839682321383	0.0195916194440415	0.0165289256198347
vm_Fvencimiento_lag1	0.00181234853968583	0.0103273497100143	0.0165289256198347
mrentabilidad_annual_rank_lag1	0.00165580136726859	0.0121668672006852	0.0165289256198347
ctrx_quarter_lag1	0.00163197960436486	0.00540838969051749	0.00826446280991736
Visa_msaldototal_rank_tend6	0.00134004518581916	0.00441747273060103	0.00826446280991736
mactivos_margen_rank	0.00107974492516285	0.00555417725209812	0.00826446280991736
Master_status	0.00103756015226299	0.00980540100896685	0.00826446280991736
Visa_msaldototal_rank_delta1	0.000968895301620498	0.0098072279207661	0.00826446280991736
vm_fechaalta_tend6	0.000964052311693205	0.00609402968877827	0.00826446280991736
rf_013_006	0.000888336552312966	0.00981142981790439	0.00826446280991736
mttarjeta_visa_debitos_automaticos_rank_tend6	0.000869276152393404	0.00979316069991183	0.00826446280991736
vmr_mpagominimo	0.000818911389347934	0.00978329537619585	0.00826446280991736
