Feature	Gain	Cover	Frequency
rf_012_010	0.198092337585073	0.0195754573833013	0.0170940170940171
mcaja_ahorro_rank	0.100331616045153	0.0293812653777846	0.0256410256410256
rf_001_003	0.0935104833640316	0.00978772869165067	0.00854700854700855
rf_008_005	0.0927142343680496	0.0196068194392354	0.0170940170940171
rf_016_007	0.0713888796378494	0.0195985177185469	0.0170940170940171
ctrx_quarter_normalizado	0.0703576743336525	0.0195654953184752	0.0170940170940171
cpayroll_trx	0.0587347212932294	0.0663279810602699	0.0598290598290598
mtarjeta_visa_consumo_rank	0.0514477261971936	0.0421328928378842	0.0512820512820513
mcuentas_saldo_rank	0.0460879203323125	0.0680888682596254	0.0683760683760684
mpayroll_rank	0.0317001433857185	0.0450646916196712	0.0427350427350427
vm_msaldototal_rank	0.0218807843638614	0.0168633774757345	0.0256410256410256
rf_018_006	0.0216931012093854	0.00980949764812253	0.00854700854700855
vm_mpagominimo_rank_lag1	0.0174831316962576	0.0390579354948923	0.0427350427350427
mprestamos_personales_rank	0.016746050795995	0.0392309802505755	0.0341880341880342
ccomisiones_mantenimiento_tend6	0.0109177340871974	0.0391848595800842	0.0341880341880342
cproductos	0.0107639224538387	0.0524796040558887	0.0512820512820513
mcaja_ahorro_rank_lag1	0.00921023346625901	0.0278174056827676	0.0256410256410256
mcuentas_saldo_rank_tend6	0.00735191137860069	0.0266913233920536	0.0341880341880342
cproductos_tend6	0.00730988707076201	0.0685146542896005	0.0598290598290598
mrentabilidad_annual_rank_delta1	0.00572318859412398	0.0360923763823057	0.0341880341880342
mactivos_margen_rank_tend6	0.00491739219926806	0.014508087075088	0.0256410256410256
kmes_lag1	0.00430915671419419	0.0294128119164006	0.0256410256410256
rf_014_012	0.00398328515511126	0.00806392251137013	0.00854700854700855
mcomisiones_mantenimiento_rank_tend6	0.00326205344951041	0.0239074797212024	0.0256410256410256
ctrx_quarter	0.00314235181496736	0.0149687403319545	0.0170940170940171
mpasivos_margen_rank_lag1	0.00296232383982843	0.0076329709663	0.00854700854700855
kmes_tend6	0.00282328470899516	0.0195837591039898	0.0170940170940171
foto_mes	0.00281328221266804	0.00477422732657106	0.00854700854700855
rf_010_008	0.00230040818561129	0.00760677442546097	0.00854700854700855
mprestamos_personales_rank_lag1	0.00221705224061879	0.019582283242534	0.0170940170940171
cprestamos_personales	0.00221550545195779	0.0098023028235259	0.00854700854700855
vm_mpagominimo_rank	0.00191531222776193	0.00978717524360477	0.00854700854700855
cpayroll_trx_lag1	0.00176213884634664	0.00978717524360477	0.00854700854700855
mactivos_margen_rank_lag1	0.00176012422232753	0.0195265694725806	0.0170940170940171
mcuentas_saldo_rank_delta1	0.00166720437194537	0.0149999179052065	0.0170940170940171
ctrx_quarter_normalizado_tend6	0.00165064863811065	0.0176562840428199	0.0170940170940171
mrentabilidad_annual_rank_lag1	0.00160816229857467	0.00473105837899126	0.00854700854700855
vmr_msaldototal	0.00153533524948089	0.00736122797576562	0.00854700854700855
mpasivos_margen_rank	0.00148254560309513	0.00762005717856245	0.00854700854700855
vmr_mpagominimo	0.00147975909218989	0.00978053386705403	0.00854700854700855
ctrx_quarter_tend6	0.00135038011706885	0.00891770836350394	0.00854700854700855
Visa_msaldototal_rank	0.00133243534862572	0.00362323987379171	0.00854700854700855
ctrx_quarter_normalizado_lag1	0.00128840500920081	0.00891770836350394	0.00854700854700855
vmr_msaldototal_lag1	0.00120437531195021	0.00540128396256994	0.00854700854700855
vm_mconsumototal_rank_tend6	0.000806917330484345	0.00740827105966668	0.00854700854700855
ctarjeta_visa_transacciones_tend6	0.00076447870156246	0.00976669766590666	0.00854700854700855
