fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	max_bin	num_iterations	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	num_leaves	min_data_in_leaf	lambda_l1	lambda_l2	min_gain_to_split	pos_bagging_fraction	neg_bagging_fraction	feature_fraction	bagging_fraction	bagging_freq	min_sum_hessian_in_leaf	max_delta_step	estimulos	qsemillas	ganancia	metrica	iteracion_bayesiana
20241005.212906	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	335	FALSE	1	0.1	50	0.5	FALSE	662287	0.143395320225402	215	10984	2.80960576475568	206.494302801951	18.9752417357737	0.892417894810772	0.848954598427548	0.326358048171142	0.188190872665849	1	1.61780936705725	7.41960630841561	2564	1	11760867.8304239	11760867.8304239	197
20241005.212936	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	72	FALSE	1	0.1	50	0.5	FALSE	662287	0.117477765817683	6849	18	5.52692795870413	633.746569056389	0.250618724439403	0.349041075242384	0.896503030372864	0.488945572461196	0.103410376844524	8	1.6046851212401	4.49295855245968	3321	1	11215054.8628429	11215054.8628429	198
20241005.212958	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	101	FALSE	1	0.1	50	0.5	FALSE	662287	0.107198266337486	4149	3068	55.8217418587754	932.721646718764	9.26412393065328	0.752072160792412	0.873967650469174	0.847260314490008	0.475654598679486	1	0.426389853286783	1.2211208230809	2365	1	11533728.1795511	11533728.1795511	199
20241005.213054	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	844	FALSE	1	0.1	50	0.5	FALSE	662287	0.138791846042669	906	12212	1.59405832762951	162.583730618687	14.6506890719793	0.887670928025226	0.940645274617761	0.369075234402096	0.159315934152657	1	1.32707413339105	3.20454919066812	3046	1	11738708.2294264	11738708.2294264	200
20241005.213154	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	1373	FALSE	1	0.1	50	0.5	FALSE	662287	0.0787579100805157	6601	596	136.862715479981	982.039309463931	6.33169980887448	0.662324154150695	0.814471782179173	0.803568646878644	0.6041643657811	1	1.39996468643325	1.19656768710926	2931	1	10950142.1446384	10950142.1446384	201
20241005.213220	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	38	FALSE	1	0.1	50	0.5	FALSE	662287	0.0643841364001874	7386	47	1.31255656009835	587.006558811459	6.10880750047302	0.109441623752403	0.904940739766109	0.293674132263974	0.292538812872336	6	3.54216930162044	3.89648555347558	2521	1	10387922.6932668	10387922.6932668	202
20241005.213238	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	13	FALSE	1	0.1	50	0.5	FALSE	662287	0.135101571004973	7727	22	679.493943792174	89.1495683248949	11.3219182956907	0.811058013715613	0.885205463421531	0.715372849674468	0.21916748673164	2	6.6999385636022	1.54126281869237	2686	1	10683246.882793	10683246.882793	203
20241005.213312	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	242	FALSE	1	0.1	50	0.5	FALSE	662287	0.1108163304605	117	4983	2.22723862653982	197.972009206211	19.2073002378968	0.901611349144646	0.768360926098017	0.52452739801905	0.717353089243755	1	2.65156984978697	7.99747522167603	3417	1	11027004.9875312	11027004.9875312	204
20241005.213331	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	48	FALSE	1	0.1	50	0.5	FALSE	662287	0.128270773283199	1174	9891	1.72728631482845	330.819551363254	16.9789646406261	0.950103601796536	0.747927855772417	0.750479760649173	0.398394893292726	3	9.42176878658835	1.17558681635865	2495	1	11493553.6159601	11493553.6159601	205
20241005.213354	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	164	FALSE	1	0.1	50	0.5	FALSE	662287	0.0993194645788793	2977	12803	3.63726736548239	609.443581638466	12.7481168308852	0.870680924001771	0.830645546162225	0.828200135874048	0.223401863571797	5	7.81925983282491	1.74064345092618	2592	1	11380009.9750623	11380009.9750623	206
20241005.213417	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	150	FALSE	1	0.1	50	0.5	FALSE	662287	0.0981242825642488	1064	14857	3.89444012664359	662.968628449073	12.8807876244886	0.906310646527177	0.908325741010614	0.667185747758018	0.254275633467634	9	7.6877236429378	7.86072558246136	2649	1	11204221.9451372	11204221.9451372	207
20241005.213529	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	1159	FALSE	1	0.1	50	0.5	FALSE	662287	0.0800839457338654	3629	9547	2.27232298069603	961.176954225997	11.7276328324298	0.683732952979145	0.886170704342452	0.520005680664806	0.332147934413085	1	5.96906568897422	8.31822738769884	2303	1	11598231.9201995	11598231.9201995	208
20241005.213558	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	273	FALSE	1	0.1	50	0.5	FALSE	662287	0.0449553479836171	3556	4578	4.86725129828105	872.685129633289	15.2043048315166	0.413884038472923	0.720622558390474	0.725357516684479	0.416186925257262	5	9.94298553015843	9.84960689249754	2412	1	11243102.244389	11243102.244389	209
20241005.213636	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	279	FALSE	1	0.1	50	0.5	FALSE	662287	0.0363056529092639	4043	3758	3.93192694885374	976.822608893523	19.4935054527432	0.591448731445248	0.824350130026109	0.536616304590061	0.474680525724966	1	7.19637223218428	6.82036283898776	2350	1	11279476.3092269	11279476.3092269	210
20241005.213724	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	467	FALSE	1	0.1	50	0.5	FALSE	662287	0.0265463968078532	3850	10368	13.4619891451438	887.988547499693	12.430152492003	0.581681338962207	0.856809357540316	0.332445923869356	0.250887198714794	4	7.17855695180187	9.97929962255284	2641	1	11278496.2593516	11278496.2593516	211
20241005.213747	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	129	FALSE	1	0.1	50	0.5	FALSE	662287	0.0843544085437144	2099	8739	4.64598532827989	621.445800790243	14.6955682070352	0.646657012294247	0.72213932758298	0.67487894180889	0.315088597135975	7	7.08977364015079	9.90986618252542	2281	1	11433508.7281796	11433508.7281796	212
20241005.213824	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	334	FALSE	1	0.1	50	0.5	FALSE	662287	0.142196044699534	2498	9268	7.06653400346431	145.09015176686	12.446353896317	0.890782752179449	0.886910401167376	0.417280387008874	0.193263551686425	1	2.5569103545675	5.28045902643086	2412	1	11996618.4538653	11996618.4538653	213
20241005.213850	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	78	FALSE	1	0.1	50	0.5	FALSE	662287	0.0901688208028503	103	8551	121.615214784673	734.34305768593	19.4017986455103	0.559157946522508	0.706556496275343	0.405055283504259	0.917094861685529	9	8.56622119160185	7.16093453269205	2220	1	11013216.957606	11013216.957606	214
20241005.213911	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	43	FALSE	1	0.1	50	0.5	FALSE	662287	0.0502971185137452	7385	695	542.707973388273	970.571744388774	18.2531239889397	0.692776650904152	0.912936155263622	0.609740341106602	0.352797658363607	1	7.61063462013461	7.23896233276925	2577	1	10607753.117207	10607753.117207	215
20241005.213936	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	56	FALSE	1	0.1	50	0.5	FALSE	662287	0.139605519399075	1359	35	72.0926445001759	281.363766960322	4.5621726509749	0.658390877009924	0.224738962635378	0.339149861202803	0.909309924240631	4	9.44230889800171	2.59309766864286	3091	1	10415977.5561097	10415977.5561097	216
20241005.214001	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	228	FALSE	1	0.1	50	0.5	FALSE	662287	0.113950588115193	3873	4306	1.41111955440231	960.569653162762	8.0018369806635	0.339934023286059	0.866590280511615	0.733896899580861	0.453456564629701	1	8.11319736321522	1.45177876286091	2202	1	11518788.0299252	11518788.0299252	217
20241005.214127	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	2346	FALSE	1	0.1	50	0.5	FALSE	662287	0.0787646565456432	6976	39	11.9864995875344	162.936881154676	7.16589177172864	0.128265801965201	0.58860138172019	0.820056186678091	0.255534016914394	1	0.958434124453998	9.51447765974749	2053	1	11381349.127182	11381349.127182	218
20241005.214223	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	934	FALSE	1	0.1	50	0.5	FALSE	662287	0.119281178608855	3285	9958	4.02169707741616	988.796073142943	1.8338956629288	0.788211490503335	0.769797358363347	0.567809432083791	0.872321893617663	1	6.00220451476591	4.58109523739811	2042	1	11675895.2618454	11675895.2618454	219
20241005.214305	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	425	FALSE	1	0.1	50	0.5	FALSE	662287	0.0604915196639612	3739	2822	49.4633639055389	929.639991893886	6.82449632409341	0.459949476819883	0.713773719538104	0.267083558245442	0.893160214175035	1	6.50968767396857	8.23024153509815	2363	1	11261423.9401496	11261423.9401496	220
20241005.214326	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	121	FALSE	1	0.1	50	0.5	FALSE	662287	0.09042310213254	376	8108	2.37807996515565	533.744536147817	13.1339682416625	0.643948211664066	0.684267204499763	0.919703378541356	0.481275806318354	10	9.78512300999124	7.09724153796676	3047	1	11558551.1221945	11558551.1221945	221
20241005.214348	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	99	FALSE	1	0.1	50	0.5	FALSE	662287	0.138144347946546	2006	9992	1.13568016269695	609.09787552615	13.3079880673377	0.960428975337666	0.887902849850746	0.762196378770279	0.310635354263987	2	3.28028088364322	4.91661544238792	2232	1	11805246.882793	11805246.882793	222
20241005.214415	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	102	FALSE	1	0.1	50	0.5	FALSE	662287	0.144973269062776	89	9853	6.50874374869751	682.21338758977	11.2021450316961	0.691165729855259	0.781541496527175	0.383479246196288	0.794309566578461	3	4.93582056536393	0.436160731458237	2553	1	11666386.5336658	11666386.5336658	223
20241005.214437	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	121	FALSE	1	0.1	50	0.5	FALSE	662287	0.0801484934038627	52	7552	1.35569705894779	305.769437848847	15.0220366837839	0.722190688858864	0.716935596770397	0.793850643869992	0.262944160866693	10	8.71224679961214	8.43227420565643	2366	1	11707885.286783	11707885.286783	224
20241005.214455	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	14	FALSE	1	0.1	50	0.5	FALSE	662287	0.113763721749956	139	4640	384.948634408635	236.893124272327	17.3002434319434	0.225341168552486	0.531068402625671	0.574892676509979	0.694373672673482	10	9.47562920045424	1.13357252831922	2398	1	9890588.5286783	9890588.5286783	225
20241005.214539	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	371	FALSE	1	0.1	50	0.5	FALSE	662287	0.0350457737881106	4186	12382	49.115882879658	995.533223390721	2.89279265556188	0.93965170133129	0.893704170193295	0.528439083413948	0.274414077716385	1	9.432582901455	5.11312309556669	2278	1	11469740.6483791	11469740.6483791	226
20241005.214605	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	70	FALSE	1	0.1	50	0.5	FALSE	662287	0.101199874979914	6609	112	292.708231488476	753.316737475777	2.5647200408828	0.965555071712856	0.898725554905828	0.539672197414308	0.291212259513349	6	3.65923763077952	0.98251325279168	3418	1	10215426.4339152	10215426.4339152	227
20241005.214626	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	105	FALSE	1	0.1	50	0.5	FALSE	662287	0.0880388197711229	548	3467	18.9986203241398	551.055430036519	17.4914510340072	0.781175301849758	0.693511814924602	0.682155248999951	0.262259812059729	9	9.98287828872807	8.99218160243869	2525	1	11244950.1246883	11244950.1246883	228
20241005.214713	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	530	FALSE	1	0.1	50	0.5	FALSE	662287	0.0402013984949875	3916	4699	327.819974511665	998.631582852706	11.7046032702099	0.955690046197161	0.948071229504093	0.293273832094215	0.679752394069124	1	0.053028826319756	0.246684850442576	2550	1	10894339.1521197	10894339.1521197	229
20241005.214816	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	849	FALSE	1	0.1	50	0.5	FALSE	662287	0.062397285127822	3629	13668	2.64580098057808	952.879153543232	0.776043618758454	0.76898804781083	0.877290452673577	0.474733095212662	0.687307846151576	10	9.05657666716752	5.60439028229719	2420	1	11849027.4314214	11849027.4314214	230
20241005.214839	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	135	FALSE	1	0.1	50	0.5	FALSE	662287	0.0905890149930163	3435	7729	2.48403933915719	40.1920443968299	11.250886430868	0.99448468591264	0.877403569174034	0.784123616090142	0.216170315935928	1	3.67121324017505	8.68821788775333	2317	1	11852790.5236908	11852790.5236908	231
20241005.214900	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	36	FALSE	1	0.1	50	0.5	FALSE	662287	0.0900873519221977	7206	2512	1.33503565574822	135.384293154059	10.5248756304238	0.921001391113237	0.861616041736744	0.928779944033987	0.215600546242093	1	5.2032609100374	7.74886394930782	2598	1	11527496.2593516	11527496.2593516	232
20241005.214921	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	56	FALSE	1	0.1	50	0.5	FALSE	662287	0.0971149316452613	3336	5919	3.6713474110366	148.404122805394	7.55654135180127	0.867660420340756	0.886341838865644	0.87224545476155	0.228061924032841	2	1.51339441250302	6.08207571593915	2668	1	11364179.5511222	11364179.5511222	233
20241005.214942	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	23	FALSE	1	0.1	50	0.5	FALSE	662287	0.0916572252168044	7125	376	5.80333337363556	25.6757868136663	9.50418038873465	0.835717276766878	0.867049816625039	0.769672314880217	0.324206241310014	1	0.49756198356097	9.41101844665538	4602	1	9994099.75062344	9994099.75062344	234
20241005.215010	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	78	FALSE	1	0.1	50	0.5	FALSE	662287	0.0889960247803957	7677	49	2.64447056659262	137.090298456335	4.87178685614343	0.385826613666749	0.630201946272617	0.445397284824961	0.185222457771304	3	3.78950471906849	6.3313109619629	3378	1	11165551.1221945	11165551.1221945	235
20241005.215035	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	102	FALSE	1	0.1	50	0.5	FALSE	662287	0.0683808734771888	4947	6215	6.24926653719022	174.450645653359	11.0921499601071	0.971852327414578	0.94786772430541	0.666453577293536	0.177111800488998	1	4.48171697837674	6.85073867112302	2444	1	11434084.7880299	11434084.7880299	236
20241005.215056	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	98	FALSE	1	0.1	50	0.5	FALSE	662287	0.13134875156196	3955	2995	3.38395287037541	673.15847484344	13.160242055672	0.538185482276346	0.811408904049155	0.724783713456752	0.314759569770264	2	3.05664417494826	0.33637753012215	2282	1	11430807.9800499	11430807.9800499	237
20241005.215118	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	80	FALSE	1	0.1	50	0.5	FALSE	662287	0.092449034690897	5613	880	3.0302582998682	226.485829272573	10.4139588873922	0.484241663408179	0.710546741254869	0.801144378237194	0.181812222288409	5	6.97227065363062	9.98913390207479	2566	1	11018109.7256858	11018109.7256858	238
20241005.215145	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	41	FALSE	1	0.1	50	0.5	FALSE	662287	0.0764430310804413	3253	2258	679.665970856904	512.121074643691	18.7369099064374	0.765056329504387	0.725859544587244	0.492919030113579	0.414171191552458	1	6.39915697842109	2.33100455446404	2961	1	10325678.3042394	10325678.3042394	239
20241005.215230	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	458	FALSE	1	0.1	50	0.5	FALSE	662287	0.0441931407873244	3975	5580	49.0872039212673	998.062485565871	5.73450239677973	0.680654828827795	0.880584861320959	0.289711054783869	0.378987018971712	3	8.5372840672756	4.92448822358297	2264	1	11585655.8603491	11585655.8603491	240
20241005.215255	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	150	FALSE	1	0.1	50	0.5	FALSE	662287	0.0741010718536488	559	7267	3.15493307208321	409.310853280391	13.5230658480389	0.64198504561741	0.671716052072694	0.761578212963589	0.303427090155358	8	9.46783237733653	7.99770019593208	2113	1	11942296.7581047	11942296.7581047	241
20241005.215610	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	5971	FALSE	1	0.1	50	0.5	FALSE	662287	0.0398953434644295	8080	25	35.6104720111433	180.932371941951	4.86422373210775	0.280106209216398	0.707915591401915	0.982576582068723	0.583239620572935	1	9.79415886624652	4.98397122206064	2332	1	11653975.0623441	11653975.0623441	242
20241005.215653	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	431	FALSE	1	0.1	50	0.5	FALSE	662287	0.0350189423667717	7256	255	4.64638262776325	209.841554772481	0.51309735299552	0.141655930673991	0.584022994384753	0.925068150601237	0.745216832707047	1	6.56410409543598	4.55173768734333	2454	1	12132463.840399	12132463.840399	243
20241005.215729	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	431	FALSE	1	0.1	50	0.5	FALSE	662287	0.0458865303226182	6769	357	6.07763629481937	210.21404380736	2.80082203087754	0.15989291522667	0.581263496438611	0.973266428148077	0.587370286117807	1	7.42616211567971	7.94396859482826	2480	1	11691770.5735661	11691770.5735661	244
20241005.215820	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	700	FALSE	1	0.1	50	0.5	FALSE	662287	0.030648483102068	7272	563	1.77881311791912	202.79418944828	1.47247105058536	0.139649395490383	0.616774120790544	0.721461680608297	0.660568567399787	1	9.10481998230486	4.73196099949903	2447	1	12219000	12219000	245
20241005.215917	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	1089	FALSE	1	0.1	50	0.5	FALSE	662287	0.0273575147166861	7510	64	24.8833835318315	313.17046211956	2.41124510533674	0.132350825741535	0.583254393905723	0.743095074225538	0.666915848508441	1	9.01947265763698	4.84690209835799	2150	1	11357880.2992519	11357880.2992519	246
20241005.220034	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	1786	FALSE	1	0.1	50	0.5	FALSE	662287	0.0284792896508829	7495	2198	135.625735225812	158.925256108358	2.61158434840034	0.326638069105993	0.826865595221214	0.724751743115389	0.255681559235967	1	5.48187868595727	5.35039747387739	2174	1	11054857.8553616	11054857.8553616	247
20241005.220054	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	58	FALSE	1	0.1	50	0.5	FALSE	662287	0.148498781417339	3370	655	1.31117790377119	202.291151331305	11.648439332191	0.380987511183371	0.497909652969431	0.89092759856475	0.689850215285006	4	9.56783526073866	1.14175579102641	3125	1	10937917.7057357	10937917.7057357	248
20241005.220118	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	153	FALSE	1	0.1	50	0.5	FALSE	662287	0.0480770147149225	3606	12996	9.80560332344161	946.738110385695	16.1074386837469	0.620651627752476	0.843118244722241	0.753596457074678	0.12117402099887	10	9.83051188206774	7.74165522131077	3163	1	10876885.286783	10876885.286783	249
20241005.220144	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	26	FALSE	1	0.1	50	0.5	FALSE	662287	0.100671432679186	162	227	37.8253687700549	144.026288572942	9.01892798207956	0.107659608679711	0.102871966199858	0.270987950744731	0.529712156740411	1	4.19429914683955	5.20032252382624	2791	1	11133433.915212	11133433.915212	250
20241005.220208	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	34	FALSE	1	0.1	50	0.5	FALSE	662287	0.126858353477454	1350	123	32.4178395875267	148.939737770625	15.7782211071249	0.146006131562588	0.115360129864711	0.271243508044669	0.480614396981638	5	6.70828847545869	7.32911225137841	2508	1	10753705.7356608	10753705.7356608	251
20241005.220238	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	98	FALSE	1	0.1	50	0.5	FALSE	662287	0.0555267619474668	25	8099	164.160502900771	987.919222666936	18.2718576109587	0.451935698259786	0.716664777751553	0.360533808320559	0.905439497416945	5	9.78227889704863	1.90703724632184	2289	1	10864271.8204489	10864271.8204489	252
20241005.220349	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	1398	FALSE	1	0.1	50	0.5	FALSE	662287	0.0889905132931707	4145	15188	21.1006080222022	948.841557165889	0.278172259283494	0.715816280356511	0.965173349270775	0.582558126220264	0.572816218421202	9	7.10801839902042	2.35326589236889	2434	1	11723536.159601	11723536.159601	253
20241005.220430	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	330	FALSE	1	0.1	50	0.5	FALSE	662287	0.116004423344758	7455	548	5.95382441053523	206.262146317942	1.37128480128634	0.488398152862249	0.690478758644904	0.395741886319171	0.865752207023192	1	7.87362725631939	0.116626617900496	3015	1	11424725.6857855	11424725.6857855	254
20241005.220517	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	526	FALSE	1	0.1	50	0.5	FALSE	662287	0.132751043887231	100	4238	291.235968462005	948.381471904198	17.3959492591845	0.958923849560429	0.922498088107695	0.37987625704178	0.236404491458578	2	0.216523362475666	0.0130580246795356	2790	1	10756084.7880299	10756084.7880299	255
20241005.220552	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	49	FALSE	1	0.1	50	0.5	FALSE	662287	0.0290786084521334	7013	45	1.93935882069971	7.28237252416087	0.920672702329165	0.236625870957531	0.609672069804737	0.475350904963217	0.905436097191578	5	7.9559898531371	1.04840469590216	3095	1	10860935.1620948	10860935.1620948	256
20241005.220630	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	234	FALSE	1	0.1	50	0.5	FALSE	662287	0.0359066180860315	240	5142	45.3587756656154	698.549968884138	18.7626153151197	0.468502446794508	0.88193441635834	0.435228445248745	0.184003053764138	4	0.100642151062364	8.31171803828036	2380	1	10981496.2593516	10981496.2593516	257
20241005.220657	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	88	FALSE	1	0.1	50	0.5	FALSE	662287	0.124026706092202	3805	2234	16.8428728627577	931.371828596639	16.8139389343665	0.314555486176171	0.922810670760627	0.365243027313016	0.383400235769758	4	0.0257071743889095	2.27356806438421	2088	1	11284129.6758105	11284129.6758105	258
20241005.220817	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	2133	FALSE	1	0.1	50	0.5	FALSE	662287	0.0846043648839881	2539	3285	2.78750293298778	79.4482649121103	16.5944032147723	0.137626123007978	0.539960189347234	0.777149478164913	0.252345902506379	1	3.76971008999929	5.56838725087523	2671	1	11377324.1895262	11377324.1895262	259
20241005.220845	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	39	FALSE	1	0.1	50	0.5	FALSE	662287	0.141711531314792	51	2442	1.9174373682373	725.557770120604	18.1329133176515	0.153525131077624	0.363035723741873	0.467422009638358	0.846031622693497	1	7.21333196607618	5.09347404619055	2263	1	10987758.1047382	10987758.1047382	260
20241005.220919	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	455	FALSE	1	0.1	50	0.5	FALSE	662287	0.0405285783878582	142	4374	2.32053845308677	184.179438221183	17.2015085068063	0.279148865414462	0.631557804761756	0.812467102957225	0.235898950408139	1	3.77643479821393	7.48223761656011	2133	1	11175763.0922693	11175763.0922693	261
20241005.221057	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	2502	FALSE	1	0.1	50	0.5	FALSE	662287	0.131925269876018	2169	22893	1.45228594149372	996.603652220155	0.25883221662202	0.528096221254159	0.985938773637518	0.909194530537767	0.201143580525062	6	9.02045493778258	0.553203517505813	2188	1	11446174.563591	11446174.563591	262
20241005.221140	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	532	FALSE	1	0.1	50	0.5	FALSE	662287	0.0722019970785494	5658	1845	4.05208473967217	922.881383253752	0.270015666139205	0.266519986559204	0.715293815131408	0.771236176389666	0.618165329591124	1	7.26944407748694	0.54082971784946	2405	1	11959862.8428928	11959862.8428928	263
20241005.221253	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	1562	FALSE	1	0.1	50	0.5	FALSE	662287	0.0302696787387311	7293	1970	146.546401565644	999.48161862007	2.96185497397328	0.387458767448736	0.902026760124654	0.711232334701088	0.468820923369421	3	7.35612669799713	0.036942669504003	2099	1	11228087.2817955	11228087.2817955	264
20241005.221321	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	238	FALSE	1	0.1	50	0.5	FALSE	662287	0.0446021632785548	54	7282	4.38536828533957	560.007320201778	15.6983361378446	0.66006683369809	0.72325779011528	0.842619359302878	0.264615581886464	8	8.11666275402312	7.3122732132408	2152	1	11534423.9401496	11534423.9401496	265
20241005.221346	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	116	FALSE	1	0.1	50	0.5	FALSE	662287	0.0524688425908975	3387	6765	103.823280065078	64.6413786064746	0.125630435649848	0.9758455196479	0.712979218093008	0.908549764198079	0.317981120232226	10	9.6219465631579	8.14488892812439	2432	1	11460807.9800499	11460807.9800499	266
20241005.221410	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	103	FALSE	1	0.1	50	0.5	FALSE	662287	0.0466632580371308	7293	1673	114.9898234744	96.3349943998143	7.6425348056075	0.991394708573013	0.868747467257848	0.934986878388965	0.305622358207297	6	9.38369433530241	3.53037006616083	2325	1	11400860.3491272	11400860.3491272	267
20241005.221437	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	64	FALSE	1	0.1	50	0.5	FALSE	662287	0.127478153742985	1746	13837	275.180526375163	920.756354292424	10.1995253723197	0.935188526596142	0.999553807783516	0.35235848372066	0.122133469004311	3	0.137279042049953	4.09604989766361	2941	1	10985079.8004988	10985079.8004988	268
20241005.221458	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	37	FALSE	1	0.1	50	0.5	FALSE	662287	0.126680201046718	2271	7676	1.13115115030162	65.2453424440321	12.5139846327985	0.670102499690114	0.70286329732756	0.826460264121195	0.704377897004931	7	9.5175129581573	2.74031953578053	2027	1	11475807.9800499	11475807.9800499	269
