Feature	Gain	Cover	Frequency
ctrx_quarter_normalizado	0.237730673134811	0.0537506617378954	0.00757575757575758
rf_012_010	0.111587487043564	0.0671662056750032	0.00568181818181818
rf_011_005	0.0598892065131133	0.00309624682098827	0.00378787878787879
cpayroll_trx	0.0248915162044931	0.0543467979513968	0.0113636363636364
rf_005_010	0.0223245891143815	0.0230597539784369	0.00189393939393939
rf_007_009	0.0218752550758844	0.00179412971740931	0.00189393939393939
rf_003_005	0.0187482855255812	0.0549673440930262	0.00757575757575758
rf_010_011	0.0174190846258714	0.001370388621312	0.00189393939393939
rf_007_007	0.0172972527063198	0.00332775973307744	0.00189393939393939
mprestamos_personales_rank_lag1	0.0142602687389994	0.00262978835066693	0.00378787878787879
mcaja_ahorro_rank_tend6	0.0118778628997735	0.00190130455809639	0.0151515151515152
rf_010_008	0.0116132047825992	0.0230597539784369	0.00189393939393939
kmes_lag1	0.0105498093031102	0.0132912058657057	0.00757575757575758
Master_status_delta1	0.0104489858545376	0.00324842746666138	0.00189393939393939
ctrx_quarter	0.0100883828427539	0.0242066391953267	0.00946969696969697
mcuentas_saldo_rank	0.00927400834762943	0.0243832297691279	0.0170454545454545
mcomisiones_mantenimiento_rank_tend6	0.00841499857713246	0.00124109228325891	0.00378787878787879
mcuenta_corriente_rank_lag1	0.00826016182492255	0.00147374941072908	0.00946969696969697
rf_017_001	0.00777911566960415	0.00321638943599335	0.00189393939393939
ctrx_quarter_tend6	0.00767016662009996	0.00174340283551828	0.00946969696969697
mactivos_margen_rank	0.00712209323249712	0.0135818365724799	0.0132575757575758
cprestamos_personales	0.00696355067983455	0.0101476648089694	0.0132575757575758
cproductos_tend6	0.0068220955816072	0.00292347029845714	0.00568181818181818
mpasivos_margen_rank	0.00670076725222557	0.00615702296516551	0.00378787878787879
mprestamos_personales_rank	0.00641317333172224	0.0125939972935492	0.00757575757575758
vm_Fvencimiento	0.00633019227124716	0.00298029966238018	0.0113636363636364
mpayroll_sobre_edad_rank_lag1	0.00615555463870591	0.00455359581125633	0.00378787878787879
mrentabilidad_annual_rank	0.00554840949839768	0.009567547610802	0.0132575757575758
rf_014_012	0.00551624336981354	0.00534081599338491	0.00189393939393939
mpayroll_rank	0.00547641181307281	0.0274523968260991	0.00757575757575758
Visa_msaldototal_rank_tend6	0.00530147022651087	0.000555325864912407	0.00757575757575758
ccallcenter_transacciones_tend6	0.00528826866117285	0.00602124273995341	0.0113636363636364
mcuentas_saldo_rank_tend6	0.00528475033612804	0.00323393407183537	0.0132575757575758
rf_009_002	0.00513503373987803	0.0178806537589001	0.00378787878787879
cliente_edad	0.00507942854036102	0.00360694828604164	0.0208333333333333
mpayroll_sobre_edad_rank	0.00502726905626337	0.0494785429103652	0.00568181818181818
mrentabilidad_annual_rank_lag1	0.0049831706921372	0.00692059602942007	0.0132575757575758
cdescubierto_preacordado_tend6	0.00484581995701554	0.00705561344437817	0.00568181818181818
Master_mlimitecompra_rank	0.00435271953940564	0.000656779628694481	0.00568181818181818
cliente_antiguedad	0.00426457319597557	0.00458792227268636	0.00946969696969697
mrentabilidad_annual_rank_delta1	0.00420288485171238	0.00454482349333533	0.00946969696969697
Visa_msaldototal_rank	0.00411248751312377	0.00147603784149108	0.00757575757575758
vmr_msaldototal_tend6	0.004099144341275	0.0017712454097893	0.0113636363636364
mtarjeta_visa_consumo_rank	0.00409393796340094	0.0131188107483016	0.00757575757575758
rf_008_000	0.0039976985014439	0.000543883711102398	0.00189393939393939
vm_fechaalta	0.00381504716614548	0.00208437901905653	0.0113636363636364
rf_013_005	0.00379333650105894	0.0228385390047767	0.00378787878787879
mprestamos_personales_rank_delta1	0.00352948344431638	0.00569399714098717	0.00378787878787879
Visa_cconsumos_tend6	0.0033142516765559	0.00145048369798206	0.0113636363636364
kmes	0.00314154382786703	0.00284642646280308	0.00946969696969697
mcuenta_corriente_rank	0.00307253894292339	0.0065506330562298	0.0113636363636364
mcomisiones_mantenimiento_rank	0.00306366724664017	0.020537140468457	0.0113636363636364
Visa_mpagominimo_rank_tend6	0.00306069360668431	0.000723144120792529	0.00568181818181818
rf_013_000	0.00300964813681336	9.68769022580709e-05	0.00189393939393939
ctarjeta_visa_transacciones_tend6	0.00300625990267011	0.000551511813642404	0.00568181818181818
chomebanking_transacciones	0.00300464242729997	0.000741070161761542	0.00568181818181818
mcomisiones_rank	0.00288822381176521	0.00653156279987978	0.00568181818181818
vm_mconsumototal_rank_tend6	0.00282615687168957	0.00414358529973103	0.00757575757575758
Visa_mlimitecompra_rank_tend6	0.00274466626006087	0.00172280695866026	0.0113636363636364
vm_cconsumos_tend6	0.00274007137071169	0.000857780130623628	0.00757575757575758
Visa_fechaalta	0.00262938433514849	0.00156185399506614	0.00946969696969697
cproductos_delta1	0.00260527264941788	0.0102392020394495	0.00378787878787879
chomebanking_transacciones_tend6	0.00259059815057183	0.00210802613693054	0.00946969696969697
